"ticker","entity","concept","fy","fp","form","start","end","days","val","filed","accn","frame"
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2024","Q2","10-Q","2023-02-04","2023-08-04","181","31378000000","2024-08-29","0000060667-24-000140",""
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2023","Q2","10-Q","2023-05-06","2023-08-04","90","16557000000","2023-08-30","0000060667-23-000139",""
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2024","Q2","10-Q","2023-05-06","2023-08-04","90","16557000000","2024-08-29","0000060667-24-000140","CY2023Q2"
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2023","Q3","10-Q","2023-02-04","2023-11-03","272","44958000000","2023-11-29","0000060667-23-000164",""
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2024","Q3","10-Q","2023-02-04","2023-11-03","272","44958000000","2024-11-27","0000060667-24-000169",""
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2023","Q3","10-Q","2023-08-05","2023-11-03","90","13580000000","2023-11-29","0000060667-23-000164",""
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2024","Q3","10-Q","2023-08-05","2023-11-03","90","13580000000","2024-11-27","0000060667-24-000169","CY2023Q3"
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2023","FY","10-K","2023-02-04","2024-02-02","363","57533000000","2024-03-25","0000060667-24-000033",""
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2024","FY","10-K","2023-02-04","2024-02-02","363","57533000000","2025-03-24","0000060667-25-000049",""
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2025","FY","10-K","2023-02-04","2024-02-02","363","57533000000","2026-03-23","0000060667-26-000029","CY2023"
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2024","Q1","10-Q","2024-02-03","2024-05-03","90","14274000000","2024-05-30","0000060667-24-000085",""
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2025","Q1","10-Q","2024-02-03","2024-05-03","90","14274000000","2025-05-29","0000060667-25-000104","CY2024Q1"
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2024","Q2","10-Q","2024-02-03","2024-08-02","181","29965000000","2024-08-29","0000060667-24-000140",""
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2025","Q2","10-Q","2024-02-03","2024-08-02","181","29965000000","2025-08-28","0000060667-25-000174",""
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2024","Q2","10-Q","2024-05-04","2024-08-02","90","15691000000","2024-08-29","0000060667-24-000140",""
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2025","Q2","10-Q","2024-05-04","2024-08-02","90","15691000000","2025-08-28","0000060667-25-000174","CY2024Q2"
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2024","Q3","10-Q","2024-02-03","2024-11-01","272","43340000000","2024-11-27","0000060667-24-000169",""
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2025","Q3","10-Q","2024-02-03","2024-11-01","272","43340000000","2025-11-26","0000060667-25-000210",""
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2024","Q3","10-Q","2024-08-03","2024-11-01","90","13374000000","2024-11-27","0000060667-24-000169",""
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2025","Q3","10-Q","2024-08-03","2024-11-01","90","13374000000","2025-11-26","0000060667-25-000210","CY2024Q3"
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2024","FY","10-K","2024-02-03","2025-01-31","363","55797000000","2025-03-24","0000060667-25-000049",""
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2025","FY","10-K","2024-02-03","2025-01-31","363","55797000000","2026-03-23","0000060667-26-000029","CY2024"
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2025","Q1","10-Q","2025-02-01","2025-05-02","90","13944000000","2025-05-29","0000060667-25-000104",""
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2026","Q1","10-Q","2025-02-01","2025-05-02","90","13944000000","2026-05-28","0000060667-26-000072","CY2025Q1"
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2025","Q2","10-Q","2025-02-01","2025-08-01","181","29800000000","2025-08-28","0000060667-25-000174",""
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2026","Q2","10-Q","2025-02-01","2025-08-01","181","29800000000","2026-08-27","0000060667-26-000117",""
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2025","Q2","10-Q","2025-05-03","2025-08-01","90","15858000000","2025-08-28","0000060667-25-000174",""
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2026","Q2","10-Q","2025-05-03","2025-08-01","90","15858000000","2026-08-27","0000060667-26-000117","CY2025Q2"
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2025","Q3","10-Q","2025-02-01","2025-10-31","272","43497000000","2025-11-26","0000060667-25-000210",""
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2025","Q3","10-Q","2025-08-02","2025-10-31","90","13697000000","2025-11-26","0000060667-25-000210","CY2025Q3"
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2025","FY","10-K","2025-02-01","2026-01-30","363","57401000000","2026-03-23","0000060667-26-000029","CY2025"
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2026","Q1","10-Q","2026-01-31","2026-05-01","90","15535000000","2026-05-28","0000060667-26-000072","CY2026Q1"
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2026","Q2","10-Q","2026-01-31","2026-07-31","181","32914000000","2026-08-27","0000060667-26-000117",""
"LOW","LOWES COMPANIES INC","CostOfGoodsAndServicesSold","2026","Q2","10-Q","2026-05-02","2026-07-31","90","17379000000","2026-08-27","0000060667-26-000117","CY2026Q2"
"LOW","LOWES COMPANIES INC","GrossProfit","2020","FY","10-K","2018-02-03","2019-02-01","363","22908000000","2021-03-22","0000060667-21-000026","CY2018"
"LOW","LOWES COMPANIES INC","GrossProfit","2020","Q1","10-Q","2019-02-02","2019-05-03","90","5581000000","2020-05-28","0000060667-20-000085","CY2019Q1"
"LOW","LOWES COMPANIES INC","GrossProfit","2020","Q2","10-Q","2019-02-02","2019-08-02","181","12321000000","2020-08-26","0000060667-20-000138",""
"LOW","LOWES COMPANIES INC","GrossProfit","2020","Q2","10-Q","2019-05-04","2019-08-02","90","6740000000","2020-08-26","0000060667-20-000138","CY2019Q2"
"LOW","LOWES COMPANIES INC","GrossProfit","2020","Q3","10-Q","2019-02-02","2019-11-01","272","17962000000","2020-11-25","0000060667-20-000175",""
"LOW","LOWES COMPANIES INC","GrossProfit","2020","Q3","10-Q","2019-08-03","2019-11-01","90","5640000000","2020-11-25","0000060667-20-000175","CY2019Q3"
"LOW","LOWES COMPANIES INC","GrossProfit","2020","FY","10-K","2019-02-02","2020-01-31","363","22943000000","2021-03-22","0000060667-21-000026",""
"LOW","LOWES COMPANIES INC","GrossProfit","2021","FY","10-K","2019-02-02","2020-01-31","363","22943000000","2022-03-21","0000060667-22-000038","CY2019"
"LOW","LOWES COMPANIES INC","GrossProfit","2020","Q1","10-Q","2020-02-01","2020-05-01","90","6513000000","2020-05-28","0000060667-20-000085",""
"LOW","LOWES COMPANIES INC","GrossProfit","2021","Q1","10-Q","2020-02-01","2020-05-01","90","6513000000","2021-05-27","0000060667-21-000074","CY2020Q1"
"LOW","LOWES COMPANIES INC","GrossProfit","2020","Q2","10-Q","2020-02-01","2020-07-31","181","15816000000","2020-08-26","0000060667-20-000138",""
"LOW","LOWES COMPANIES INC","GrossProfit","2021","Q2","10-Q","2020-02-01","2020-07-31","181","15816000000","2021-08-26","0000060667-21-000149",""
"LOW","LOWES COMPANIES INC","GrossProfit","2020","Q2","10-Q","2020-05-02","2020-07-31","90","9304000000","2020-08-26","0000060667-20-000138",""
"LOW","LOWES COMPANIES INC","GrossProfit","2021","Q2","10-Q","2020-05-02","2020-07-31","90","9304000000","2021-08-26","0000060667-21-000149","CY2020Q2"
"LOW","LOWES COMPANIES INC","GrossProfit","2020","Q3","10-Q","2020-02-01","2020-10-30","272","23116000000","2020-11-25","0000060667-20-000175",""
"LOW","LOWES COMPANIES INC","GrossProfit","2021","Q3","10-Q","2020-02-01","2020-10-30","272","23116000000","2021-11-24","0000060667-21-000168",""
"LOW","LOWES COMPANIES INC","GrossProfit","2020","Q3","10-Q","2020-08-01","2020-10-30","90","7300000000","2020-11-25","0000060667-20-000175",""
"LOW","LOWES COMPANIES INC","GrossProfit","2021","Q3","10-Q","2020-08-01","2020-10-30","90","7300000000","2021-11-24","0000060667-21-000168","CY2020Q3"
"LOW","LOWES COMPANIES INC","GrossProfit","2020","FY","10-K","2020-02-01","2021-01-29","363","29572000000","2021-03-22","0000060667-21-000026",""
"LOW","LOWES COMPANIES INC","GrossProfit","2021","FY","10-K","2020-02-01","2021-01-29","363","29572000000","2022-03-21","0000060667-22-000038",""
"LOW","LOWES COMPANIES INC","GrossProfit","2022","FY","10-K","2020-02-01","2021-01-29","363","29572000000","2023-03-27","0000060667-23-000034","CY2020"
"LOW","LOWES COMPANIES INC","GrossProfit","2021","Q1","10-Q","2021-01-30","2021-04-30","90","8130000000","2021-05-27","0000060667-21-000074",""
"LOW","LOWES COMPANIES INC","GrossProfit","2022","Q1","10-Q","2021-01-30","2021-04-30","90","8130000000","2022-05-26","0000060667-22-000079","CY2021Q1"
"LOW","LOWES COMPANIES INC","GrossProfit","2021","Q2","10-Q","2021-01-30","2021-07-30","181","17442000000","2021-08-26","0000060667-21-000149",""
"LOW","LOWES COMPANIES INC","GrossProfit","2022","Q2","10-Q","2021-01-30","2021-07-30","181","17442000000","2022-08-25","0000060667-22-000139",""
"LOW","LOWES COMPANIES INC","GrossProfit","2021","Q2","10-Q","2021-05-01","2021-07-30","90","9312000000","2021-08-26","0000060667-21-000149",""
"LOW","LOWES COMPANIES INC","GrossProfit","2022","Q2","10-Q","2021-05-01","2021-07-30","90","9312000000","2022-08-25","0000060667-22-000139","CY2021Q2"
"LOW","LOWES COMPANIES INC","GrossProfit","2021","Q3","10-Q","2021-01-30","2021-10-29","272","25029000000","2021-11-24","0000060667-21-000168",""
"LOW","LOWES COMPANIES INC","GrossProfit","2022","Q3","10-Q","2021-01-30","2021-10-29","272","25029000000","2022-11-23","0000060667-22-000170",""
"LOW","LOWES COMPANIES INC","GrossProfit","2021","Q3","10-Q","2021-07-31","2021-10-29","90","7587000000","2021-11-24","0000060667-21-000168",""
"LOW","LOWES COMPANIES INC","GrossProfit","2022","Q3","10-Q","2021-07-31","2021-10-29","90","7587000000","2022-11-23","0000060667-22-000170","CY2021Q3"
"LOW","LOWES COMPANIES INC","GrossProfit","2021","FY","10-K","2021-01-30","2022-01-28","363","32056000000","2022-03-21","0000060667-22-000038",""
"LOW","LOWES COMPANIES INC","GrossProfit","2022","FY","10-K","2021-01-30","2022-01-28","363","32056000000","2023-03-27","0000060667-23-000034",""
"LOW","LOWES COMPANIES INC","GrossProfit","2023","FY","10-K","2021-01-30","2022-01-28","363","32056000000","2024-03-25","0000060667-24-000033","CY2021"
"LOW","LOWES COMPANIES INC","GrossProfit","2022","Q1","10-Q","2022-01-29","2022-04-29","90","8050000000","2022-05-26","0000060667-22-000079",""
"LOW","LOWES COMPANIES INC","GrossProfit","2023","Q1","10-Q","2022-01-29","2022-04-29","90","8050000000","2023-06-01","0000060667-23-000114","CY2022Q1"
"LOW","LOWES COMPANIES INC","GrossProfit","2022","Q2","10-Q","2022-01-29","2022-07-29","181","17183000000","2022-08-25","0000060667-22-000139",""
"LOW","LOWES COMPANIES INC","GrossProfit","2023","Q2","10-Q","2022-01-29","2022-07-29","181","17183000000","2023-08-30","0000060667-23-000139",""
"LOW","LOWES COMPANIES INC","GrossProfit","2022","Q2","10-Q","2022-04-30","2022-07-29","90","9133000000","2022-08-25","0000060667-22-000139",""
"LOW","LOWES COMPANIES INC","GrossProfit","2023","Q2","10-Q","2022-04-30","2022-07-29","90","9133000000","2023-08-30","0000060667-23-000139","CY2022Q2"
"LOW","LOWES COMPANIES INC","GrossProfit","2022","Q3","10-Q","2022-01-29","2022-10-28","272","25000000000","2022-11-23","0000060667-22-000170",""
"LOW","LOWES COMPANIES INC","GrossProfit","2023","Q3","10-Q","2022-01-29","2022-10-28","272","25000000000","2023-11-29","0000060667-23-000164",""
"LOW","LOWES COMPANIES INC","GrossProfit","2022","Q3","10-Q","2022-07-30","2022-10-28","90","7818000000","2022-11-23","0000060667-22-000170",""
"LOW","LOWES COMPANIES INC","GrossProfit","2023","Q3","10-Q","2022-07-30","2022-10-28","90","7818000000","2023-11-29","0000060667-23-000164","CY2022Q3"
"LOW","LOWES COMPANIES INC","GrossProfit","2022","FY","10-K","2022-01-29","2023-02-03","370","32257000000","2023-03-27","0000060667-23-000034",""
"LOW","LOWES COMPANIES INC","GrossProfit","2023","FY","10-K","2022-01-29","2023-02-03","370","32257000000","2024-03-25","0000060667-24-000033",""
"LOW","LOWES COMPANIES INC","GrossProfit","2024","FY","10-K","2022-01-29","2023-02-03","370","32257000000","2025-03-24","0000060667-25-000049","CY2022"
"LOW","LOWES COMPANIES INC","GrossProfit","2023","Q1","10-Q","2023-02-04","2023-05-05","90","7527000000","2023-06-01","0000060667-23-000114",""
"LOW","LOWES COMPANIES INC","GrossProfit","2024","Q1","10-Q","2023-02-04","2023-05-05","90","7527000000","2024-05-30","0000060667-24-000085","CY2023Q1"
"LOW","LOWES COMPANIES INC","GrossProfit","2023","Q2","10-Q","2023-02-04","2023-08-04","181","15926000000","2023-08-30","0000060667-23-000139",""
"LOW","LOWES COMPANIES INC","GrossProfit","2024","Q2","10-Q","2023-02-04","2023-08-04","181","15926000000","2024-08-29","0000060667-24-000140",""
"LOW","LOWES COMPANIES INC","GrossProfit","2023","Q2","10-Q","2023-05-06","2023-08-04","90","8399000000","2023-08-30","0000060667-23-000139",""
"LOW","LOWES COMPANIES INC","GrossProfit","2024","Q2","10-Q","2023-05-06","2023-08-04","90","8399000000","2024-08-29","0000060667-24-000140","CY2023Q2"
"LOW","LOWES COMPANIES INC","GrossProfit","2023","Q3","10-Q","2023-02-04","2023-11-03","272","22817000000","2023-11-29","0000060667-23-000164",""
"LOW","LOWES COMPANIES INC","GrossProfit","2024","Q3","10-Q","2023-02-04","2023-11-03","272","22817000000","2024-11-27","0000060667-24-000169",""
"LOW","LOWES COMPANIES INC","GrossProfit","2023","Q3","10-Q","2023-08-05","2023-11-03","90","6891000000","2023-11-29","0000060667-23-000164",""
"LOW","LOWES COMPANIES INC","GrossProfit","2024","Q3","10-Q","2023-08-05","2023-11-03","90","6891000000","2024-11-27","0000060667-24-000169","CY2023Q3"
"LOW","LOWES COMPANIES INC","GrossProfit","2023","FY","10-K","2023-02-04","2024-02-02","363","28844000000","2024-03-25","0000060667-24-000033",""
"LOW","LOWES COMPANIES INC","GrossProfit","2024","FY","10-K","2023-02-04","2024-02-02","363","28844000000","2025-03-24","0000060667-25-000049",""
"LOW","LOWES COMPANIES INC","GrossProfit","2025","FY","10-K","2023-02-04","2024-02-02","363","28844000000","2026-03-23","0000060667-26-000029","CY2023"
"LOW","LOWES COMPANIES INC","GrossProfit","2024","Q1","10-Q","2024-02-03","2024-05-03","90","7090000000","2024-05-30","0000060667-24-000085",""
"LOW","LOWES COMPANIES INC","GrossProfit","2025","Q1","10-Q","2024-02-03","2024-05-03","90","7090000000","2025-05-29","0000060667-25-000104","CY2024Q1"
"LOW","LOWES COMPANIES INC","GrossProfit","2024","Q2","10-Q","2024-02-03","2024-08-02","181","14985000000","2024-08-29","0000060667-24-000140",""
"LOW","LOWES COMPANIES INC","GrossProfit","2025","Q2","10-Q","2024-02-03","2024-08-02","181","14985000000","2025-08-28","0000060667-25-000174",""
"LOW","LOWES COMPANIES INC","GrossProfit","2024","Q2","10-Q","2024-05-04","2024-08-02","90","7895000000","2024-08-29","0000060667-24-000140",""
"LOW","LOWES COMPANIES INC","GrossProfit","2025","Q2","10-Q","2024-05-04","2024-08-02","90","7895000000","2025-08-28","0000060667-25-000174","CY2024Q2"
"LOW","LOWES COMPANIES INC","GrossProfit","2024","Q3","10-Q","2024-02-03","2024-11-01","272","21780000000","2024-11-27","0000060667-24-000169",""
"LOW","LOWES COMPANIES INC","GrossProfit","2025","Q3","10-Q","2024-02-03","2024-11-01","272","21780000000","2025-11-26","0000060667-25-000210",""
"LOW","LOWES COMPANIES INC","GrossProfit","2024","Q3","10-Q","2024-08-03","2024-11-01","90","6796000000","2024-11-27","0000060667-24-000169",""
"LOW","LOWES COMPANIES INC","GrossProfit","2025","Q3","10-Q","2024-08-03","2024-11-01","90","6796000000","2025-11-26","0000060667-25-000210","CY2024Q3"
"LOW","LOWES COMPANIES INC","GrossProfit","2024","FY","10-K","2024-02-03","2025-01-31","363","27877000000","2025-03-24","0000060667-25-000049",""
"LOW","LOWES COMPANIES INC","GrossProfit","2025","FY","10-K","2024-02-03","2025-01-31","363","27877000000","2026-03-23","0000060667-26-000029","CY2024"
"LOW","LOWES COMPANIES INC","GrossProfit","2025","Q1","10-Q","2025-02-01","2025-05-02","90","6986000000","2025-05-29","0000060667-25-000104",""
"LOW","LOWES COMPANIES INC","GrossProfit","2026","Q1","10-Q","2025-02-01","2025-05-02","90","6986000000","2026-05-28","0000060667-26-000072","CY2025Q1"
"LOW","LOWES COMPANIES INC","GrossProfit","2025","Q2","10-Q","2025-02-01","2025-08-01","181","15088000000","2025-08-28","0000060667-25-000174",""
"LOW","LOWES COMPANIES INC","GrossProfit","2026","Q2","10-Q","2025-02-01","2025-08-01","181","15088000000","2026-08-27","0000060667-26-000117",""
"LOW","LOWES COMPANIES INC","GrossProfit","2025","Q2","10-Q","2025-05-03","2025-08-01","90","8101000000","2025-08-28","0000060667-25-000174",""
"LOW","LOWES COMPANIES INC","GrossProfit","2026","Q2","10-Q","2025-05-03","2025-08-01","90","8101000000","2026-08-27","0000060667-26-000117","CY2025Q2"
"LOW","LOWES COMPANIES INC","GrossProfit","2025","Q3","10-Q","2025-02-01","2025-10-31","272","22204000000","2025-11-26","0000060667-25-000210",""
"LOW","LOWES COMPANIES INC","GrossProfit","2025","Q3","10-Q","2025-08-02","2025-10-31","90","7116000000","2025-11-26","0000060667-25-000210","CY2025Q3"
"LOW","LOWES COMPANIES INC","GrossProfit","2025","FY","10-K","2025-02-01","2026-01-30","363","28885000000","2026-03-23","0000060667-26-000029","CY2025"
"LOW","LOWES COMPANIES INC","GrossProfit","2026","Q1","10-Q","2026-01-31","2026-05-01","90","7543000000","2026-05-28","0000060667-26-000072","CY2026Q1"
"LOW","LOWES COMPANIES INC","GrossProfit","2026","Q2","10-Q","2026-01-31","2026-07-31","181","16120000000","2026-08-27","0000060667-26-000117",""
"LOW","LOWES COMPANIES INC","GrossProfit","2026","Q2","10-Q","2026-05-02","2026-07-31","90","8577000000","2026-08-27","0000060667-26-000117","CY2026Q2"
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2020","FY","10-K","2018-02-03","2019-02-01","363","17413000000","2021-03-22","0000060667-21-000026","CY2018"
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2020","Q1","10-Q","2019-02-02","2019-05-03","90","3862000000","2020-05-28","0000060667-20-000085","CY2019Q1"
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2020","Q2","10-Q","2019-02-02","2019-08-02","181","7909000000","2020-08-26","0000060667-20-000138",""
